order_id,order_date,ship_date,ship_mode,customer_id,segment,region,state,category,sub_category,quantity,discount,sales,profit
ORD-2023-01160,2024-01-08,2024-01-10,Standard Class,CUST-0279,Consumer,South,Louisiana,Office Supplies,Storage,8,0.0,84.44,13.65
ORD-2023-01161,2024-05-05,2024-05-06,Second Class,CUST-0070,Consumer,Central,Texas,Furniture,Bookcases,7,0.1,218.08,-7.48
ORD-2023-01162,2023-06-25,2023-06-25,Standard Class,CUST-0169,Consumer,East,Ohio,Furniture,Tables,6,0.0,327.54,27.76
ORD-2023-01163,2023-05-02,2023-05-03,Standard Class,CUST-0382,Home Office,South,Tennessee,Furniture,Furnishings,6,0.1,197.78,21.17
ORD-2023-01164,2023-04-22,2023-04-23,Second Class,CUST-0092,Corporate,East,New York,Technology,Phones,3,0.0,246.32,26.04
ORD-2023-01165,2024-11-09,2024-11-09,Standard Class,CUST-0011,Consumer,Central,Minnesota,Office Supplies,Paper,4,0.0,343.12,32.0
ORD-2023-01166,2023-11-03,2023-11-03,Second Class,CUST-0328,Consumer,Central,Michigan,Technology,Phones,6,0.0,413.79,111.2
ORD-2023-01167,2023-05-27,2023-05-29,First Class,CUST-0101,Consumer,West,California,Office Supplies,Paper,8,0.0,134.1,13.14
ORD-2023-01168,2024-02-10,2024-02-15,First Class,CUST-0357,Home Office,South,Kentucky,Technology,Accessories,4,0.0,111.34,27.82
ORD-2023-01169,2024-11-29,2024-12-04,Second Class,CUST-0008,Corporate,South,Louisiana,Furniture,Furnishings,4,,661.12,23.79
ORD-2023-01170,2023-06-19,2023-06-20,Standard Class,CUST-0312,Home Office,South,Louisiana,Furniture,Chairs,5,0.0,294.06,28.23
ORD-2023-01171,2024-04-27,2024-05-03,Standard Class,CUST-0295,Consumer,East,Massachusetts,Office Supplies,Binders,5,0.0,109.51,22.92
ORD-2023-01172,2024-09-12,2024-09-16,Second Class,CUST-0329,Consumer,Central,Minnesota,Technology,Phones,8,0.2,386.72,28.21
ORD-2023-01173,2024-07-18,2024-07-23,Standard Class,CUST-0308,Consumer,Central,Illinois,Technology,Laptops,2,0.0,387.54,71.29
ORD-2023-01174,2023-09-29,2023-10-01,Second Class,CUST-0099,Consumer,Central,Minnesota,Furniture,Chairs,1,0.15,517.66,-14.91
ORD-2023-01175,2023-02-15,2023-02-20,Standard Class,CUST-0296,Corporate,East,Florida,Technology,Networking,7,0.0,780.66,142.17
ORD-2023-01176,2023-03-25,2023-03-28,Standard Class,CUST-0368,Corporate,South,Kentucky,Furniture,Chairs,2,0.0,194.89,30.2
ORD-2023-01177,2024-01-21,2024-01-27,Standard Class,CUST-0142,Consumer,Central,Michigan,Office Supplies,Paper,2,0.0,139.39,21.06
ORD-2023-01178,2023-02-09,2023-02-09,Second Class,CUST-0090,Corporate,East,Ohio,Office Supplies,Storage,6,0.0,146.24,13.86
ORD-2023-01179,2023-02-06,2023-02-11,Standard Class,CUST-0054,Home Office,East,New York,Technology,Networking,3,0.0,275.16,66.64
ORD-2023-01180,2023-06-19,2023-06-19,Same Day,CUST-0316,Corporate,East,Florida,Technology,Laptops,6,0.2,447.49,46.65
ORD-2023-01181,2024-11-11,2024-11-14,Second Class,CUST-0341,Consumer,South,Louisiana,Technology,Laptops,7,0.1,624.64,143.42
ORD-2023-01182,2024-05-24,2024-05-30,Standard Class,CUST-0195,Consumer,South,Kentucky,Office Supplies,Art,5,0.2,53.62,1.58
ORD-2023-01183,2023-07-09,2023-07-15,Standard Class,CUST-0042,Consumer,South,Kentucky,Technology,Phones,2,0.1,155.34,20.45
ORD-2023-01184,2023-04-11,2023-04-13,Standard Class,CUST-0076,Consumer,East,New York,Office Supplies,Binders,4,0.1,183.55,36.01
ORD-2023-01185,2023-09-06,2023-09-12,Standard Class,CUST-0167,Home Office,West,Arizona,Technology,Laptops,7,0.3,944.02,-0.64
ORD-2023-01186,2024-02-19,2024-02-23,Standard Class,CUST-0109,Consumer,West,California,Furniture,Chairs,4,0.0,543.54,59.72
ORD-2023-01187,2024-05-23,2024-05-28,Standard Class,CUST-0017,Consumer,South,Louisiana,Office Supplies,Binders,1,0.0,187.9,21.34
ORD-2023-01188,2023-01-31,2023-01-31,First Class,CUST-0053,Home Office,East,Ohio,Furniture,Chairs,7,,714.65,4.71
ORD-2023-01189,2023-08-12,2023-08-17,Standard Class,CUST-0174,Corporate,East,Ohio,Office Supplies,Storage,2,0.2,117.88,8.3
ORD-2023-01190,2023-07-18,2023-07-22,Standard Class,CUST-0186,Home Office,South,Kentucky,Technology,Phones,2,0.0,447.2,84.85
ORD-2023-01191,2023-12-01,2023-12-06,Standard Class,CUST-0135,Consumer,East,Massachusetts,Furniture,Furnishings,3,0.0,320.0,31.59
ORD-2023-01192,2024-07-09,2024-07-14,Second Class,CUST-0397,Corporate,Central,Minnesota,Office Supplies,Storage,3,0.0,269.85,58.1
ORD-2023-01193,2024-02-23,2024-02-23,Standard Class,CUST-0076,Consumer,South,Georgia,Technology,Networking,5,0.0,221.5,40.78
ORD-2023-01194,2023-05-26,2023-05-29,Second Class,CUST-0372,Home Office,West,California,Office Supplies,Pens,6,0.2,62.08,0.18
ORD-2023-01195,2023-03-19,2023-03-23,Standard Class,CUST-0355,Corporate,Central,Wisconsin,Technology,Networking,1,0.0,187.11,23.59
ORD-2023-01196,2023-05-07,2023-05-09,First Class,CUST-0133,Consumer,West,Oregon,Office Supplies,Art,4,0.0,235.55,31.13
ORD-2023-01197,2023-08-23,2023-08-26,Standard Class,CUST-0277,Consumer,West,Washington,Technology,Accessories,1,0.15,445.85,41.8
ORD-2023-01198,2023-09-07,2023-09-08,Standard Class,CUST-0041,Consumer,South,Alabama,Furniture,Furnishings,7,0.0,152.89,8.8
ORD-2023-01199,2023-12-26,2023-12-27,Second Class,CUST-0327,Home Office,Central,Michigan,Office Supplies,Art,3,0.0,267.26,23.94
ORD-2023-01200,2023-08-19,2023-08-19,Second Class,CUST-0310,Consumer,East,Ohio,Technology,Laptops,4,0.0,753.8,201.57
ORD-2023-01201,2024-09-09,2024-09-15,Standard Class,CUST-0349,Corporate,Central,Wisconsin,Office Supplies,Paper,1,0.1,72.39,8.97
ORD-2023-01202,2023-01-09,2023-01-13,Same Day,CUST-0110,Consumer,Central,Minnesota,Technology,Phones,4,0.0,488.37,89.96
ORD-2023-01203,2024-01-25,2024-01-27,Standard Class,CUST-0195,Consumer,East,Pennsylvania,Furniture,Bookcases,5,,138.76,-5.83
ORD-2023-01204,2024-10-15,2024-10-15,Same Day,CUST-0238,Home Office,South,Alabama,Technology,Laptops,2,0.0,489.13,72.23
ORD-2023-01205,2023-11-11,2023-11-11,Standard Class,CUST-0317,Consumer,East,Pennsylvania,Office Supplies,Binders,4,0.0,63.86,7.73
ORD-2023-01206,2023-06-18,2023-06-18,Standard Class,CUST-0208,Corporate,Central,Minnesota,Office Supplies,Art,2,0.15,137.91,-2.35
ORD-2023-01207,2023-12-31,2024-01-04,Second Class,CUST-0146,Home Office,East,New York,Office Supplies,Art,7,0.0,124.77,23.42
ORD-2023-01208,2024-08-05,2024-08-11,Second Class,CUST-0257,Corporate,Central,Wisconsin,Technology,Laptops,1,0.1,352.11,28.28
ORD-2023-01209,2023-11-11,2023-11-14,Standard Class,CUST-0076,Corporate,Central,Illinois,Office Supplies,Paper,6,0.1,75.43,9.6
ORD-2023-01210,2024-05-20,2024-05-25,First Class,CUST-0210,Consumer,East,Ohio,Office Supplies,Storage,2,0.4,265.11,-37.06
ORD-2023-01211,2024-08-11,2024-08-17,Standard Class,CUST-0134,Corporate,South,Georgia,Furniture,Furnishings,2,0.0,379.41,33.03
ORD-2023-01212,2024-11-14,2024-11-15,First Class,CUST-0308,Consumer,South,Georgia,Office Supplies,Pens,7,0.0,48.14,9.66
ORD-2023-01213,2024-05-04,2024-05-10,Standard Class,CUST-0052,Consumer,Central,Michigan,Technology,Networking,4,0.0,562.98,121.38
ORD-2023-01214,2024-12-15,2024-12-15,Standard Class,CUST-0086,Corporate,South,Alabama,Technology,Phones,7,0.0,528.65,66.14
ORD-2023-01215,2023-06-18,2023-06-24,Standard Class,CUST-0315,Consumer,South,Alabama,Office Supplies,Storage,2,0.0,85.46,17.62
ORD-2023-01216,2024-04-23,2024-04-29,Second Class,CUST-0013,Consumer,East,Florida,Office Supplies,Art,8,0.0,74.18,11.2
ORD-2023-01217,2024-01-11,2024-01-12,Second Class,CUST-0389,Consumer,West,Washington,Technology,Phones,4,0.15,398.54,28.35
ORD-2023-01218,2024-01-02,2024-01-06,First Class,CUST-0232,Corporate,West,California,Office Supplies,Storage,3,0.0,248.07,23.75
ORD-2023-01219,2023-11-05,2023-11-09,Same Day,CUST-0059,Consumer,Central,Michigan,Office Supplies,Paper,5,0.0,93.66,10.56
ORD-2023-01220,2024-10-10,2024-10-14,Standard Class,CUST-0226,Consumer,South,Georgia,Technology,Laptops,7,0.15,433.36,45.42
ORD-2023-01221,2024-05-03,2024-05-04,Standard Class,CUST-0379,Corporate,East,Massachusetts,Office Supplies,Binders,4,0.0,120.82,10.58
ORD-2023-01222,2024-08-27,2024-09-01,Standard Class,CUST-0122,Home Office,East,Florida,Furniture,Tables,1,0.2,201.38,-12.79
ORD-2023-01223,2024-03-11,2024-03-17,Standard Class,CUST-0293,Consumer,East,Ohio,Technology,Phones,6,0.0,586.83,84.95
ORD-2023-01224,2023-10-26,2023-10-29,Standard Class,CUST-0240,Corporate,South,Tennessee,Furniture,Furnishings,8,0.0,542.02,54.37
ORD-2023-01225,2023-02-28,2023-03-05,Standard Class,CUST-0348,Consumer,East,Massachusetts,Office Supplies,Binders,5,0.0,269.76,44.59
ORD-2023-01226,2023-12-06,2023-12-10,Standard Class,CUST-0267,Consumer,Central,Texas,Office Supplies,Storage,5,0.0,94.2,11.33
ORD-2023-01227,2023-11-28,2023-11-29,First Class,CUST-0335,Home Office,South,Alabama,Office Supplies,Binders,2,0.4,130.8,-21.1
ORD-2023-01228,2023-01-06,2023-01-08,Standard Class,CUST-0080,Corporate,South,Georgia,Furniture,Furnishings,3,0.4,173.72,-26.18
ORD-2023-01229,2024-10-21,2024-10-27,Second Class,CUST-0227,Corporate,South,Tennessee,Technology,Accessories,3,0.0,1538.66,210.38
ORD-2023-01230,2024-07-10,2024-07-13,Standard Class,CUST-0066,Consumer,Central,Illinois,Furniture,Furnishings,6,0.0,560.85,53.25
ORD-2023-01231,2024-11-13,2024-11-16,Second Class,CUST-0137,Consumer,Central,Texas,Office Supplies,Binders,7,0.0,349.85,46.54
ORD-2023-01232,2023-12-22,2023-12-28,Standard Class,CUST-0005,Consumer,West,Oregon,Technology,Phones,1,0.0,1093.51,210.3
ORD-2023-01233,2024-05-25,2024-05-31,Second Class,CUST-0251,Consumer,East,Ohio,Technology,Phones,6,0.0,605.34,140.08
ORD-2023-01234,2024-09-10,2024-09-11,Standard Class,CUST-0331,Consumer,West,California,Office Supplies,Art,6,0.0,299.51,40.24
ORD-2023-01235,2024-05-27,2024-05-30,Standard Class,CUST-0386,Corporate,South,Alabama,Office Supplies,Paper,6,0.0,101.28,9.8
ORD-2023-01236,2024-10-07,2024-10-08,Second Class,CUST-0020,Corporate,South,Georgia,Furniture,Furnishings,2,0.0,345.13,17.37
ORD-2023-01237,2023-08-26,2023-08-26,Standard Class,CUST-0051,Consumer,West,Arizona,Office Supplies,Binders,6,0.0,72.7,8.14
ORD-2023-01238,2024-10-04,2024-10-10,First Class,CUST-0108,Home Office,Central,Texas,Technology,Laptops,8,,312.34,40.41
ORD-2023-01239,2024-09-17,2024-09-19,Standard Class,CUST-0024,Consumer,South,Alabama,Furniture,Tables,4,0.1,246.37,11.74
ORD-2023-01240,2023-08-27,2023-08-28,Standard Class,CUST-0183,Consumer,East,Pennsylvania,Office Supplies,Paper,7,0.1,330.39,1.83
ORD-2023-01241,2024-11-25,2024-11-30,Standard Class,CUST-0069,Consumer,South,Kentucky,Office Supplies,Pens,7,0.0,229.24,22.03
ORD-2023-01242,2024-11-15,2024-11-17,Standard Class,CUST-0284,Consumer,West,Washington,Office Supplies,Art,5,0.15,214.05,4.42
ORD-2023-01243,2024-03-28,2024-04-02,Second Class,CUST-0044,Home Office,East,Massachusetts,Office Supplies,Storage,5,0.0,71.13,14.53
ORD-2023-01244,2023-04-01,2023-04-01,Standard Class,CUST-0358,Corporate,West,Washington,Technology,Laptops,8,0.0,755.56,88.9
ORD-2023-01245,2023-10-07,2023-10-08,First Class,CUST-0248,Consumer,South,Kentucky,Technology,Accessories,4,0.0,284.78,38.09
ORD-2023-01246,2023-01-21,2023-01-22,Second Class,CUST-0251,Home Office,East,New York,Office Supplies,Art,2,0.4,200.23,-12.29
ORD-2023-01247,2024-05-02,2024-05-08,Standard Class,CUST-0140,Corporate,South,Kentucky,Furniture,Bookcases,6,0.15,376.26,-19.24
ORD-2023-01248,2023-12-01,2023-12-01,Second Class,CUST-0070,Corporate,Central,Michigan,Office Supplies,Art,5,0.1,96.08,7.98
ORD-2023-01249,2024-10-15,2024-10-17,Second Class,CUST-0074,Corporate,South,Kentucky,Furniture,Furnishings,6,0.0,231.8,6.04
ORD-2023-01250,2023-10-03,2023-10-06,Second Class,CUST-0040,Consumer,West,Nevada,Furniture,Tables,8,0.0,704.36,52.5
ORD-2023-01251,2023-04-04,2023-04-06,Second Class,CUST-0044,Consumer,West,Arizona,Technology,Phones,4,0.0,589.04,107.49
ORD-2023-01252,2024-10-19,2024-10-25,Standard Class,CUST-0072,Corporate,East,Florida,Furniture,Bookcases,6,0.0,838.42,129.36
ORD-2023-01253,2023-02-23,2023-02-26,Standard Class,CUST-0072,Consumer,South,Louisiana,Technology,Accessories,8,0.0,242.06,32.92
ORD-2023-01254,2023-08-01,2023-08-02,Standard Class,CUST-0151,Corporate,West,Oregon,Office Supplies,Binders,6,0.2,122.58,13.86
ORD-2023-01255,2024-08-10,2024-08-11,Standard Class,CUST-0397,Corporate,Central,Texas,Furniture,Tables,7,0.0,377.66,24.09
ORD-2023-01256,2023-10-30,2023-11-05,Standard Class,CUST-0201,Corporate,East,Massachusetts,Office Supplies,Paper,6,0.0,59.66,7.19
ORD-2023-01257,2023-10-13,2023-10-17,Standard Class,CUST-0130,Corporate,East,New York,Office Supplies,Binders,8,0.0,323.86,62.44
ORD-2023-01258,2024-05-01,2024-05-04,Second Class,CUST-0055,Consumer,Central,Michigan,Office Supplies,Art,8,0.0,44.18,5.73
ORD-2023-01259,2023-04-23,2023-04-27,First Class,CUST-0322,Corporate,East,Pennsylvania,Office Supplies,Storage,5,0.1,75.04,8.92
ORD-2023-01260,2023-08-20,2023-08-23,Standard Class,CUST-0085,Corporate,West,Arizona,Office Supplies,Binders,5,0.15,139.02,6.1
ORD-2023-01261,2023-03-07,2023-03-07,Second Class,CUST-0047,Consumer,West,Oregon,Office Supplies,Art,5,0.0,230.78,30.51
ORD-2023-01262,2023-06-13,2023-06-19,Second Class,CUST-0287,Consumer,Central,Illinois,Furniture,Furnishings,6,0.0,387.99,39.03
ORD-2023-01263,2023-04-26,2023-04-29,First Class,CUST-0157,Home Office,Central,Illinois,Technology,Phones,5,0.4,666.37,-27.38
ORD-2023-01264,2023-07-16,2023-07-20,Second Class,CUST-0048,Home Office,South,Tennessee,Office Supplies,Paper,2,,110.04,7.59
ORD-2023-01265,2024-01-01,2024-01-01,Second Class,CUST-0347,Consumer,South,Tennessee,Technology,Laptops,4,0.0,373.85,52.53
ORD-2023-01266,2024-06-24,2024-06-28,Standard Class,CUST-0002,Corporate,West,Nevada,Furniture,Tables,8,0.15,941.96,44.84
ORD-2023-01267,2023-01-13,2023-01-15,Standard Class,CUST-0288,Consumer,South,Louisiana,Furniture,Bookcases,6,0.0,272.5,20.61
ORD-2023-01268,2024-03-05,2024-03-11,Second Class,CUST-0348,Consumer,East,Ohio,Office Supplies,Paper,4,0.2,261.59,15.14
ORD-2023-01269,2023-03-02,2023-03-07,Second Class,CUST-0193,Consumer,Central,Minnesota,Furniture,Chairs,2,0.2,256.41,-5.3
ORD-2023-01270,2023-01-09,2023-01-10,Standard Class,CUST-0287,Corporate,South,Alabama,Furniture,Furnishings,1,0.0,113.49,13.13
ORD-2023-01271,2024-07-17,2024-07-21,First Class,CUST-0042,Home Office,South,Georgia,Furniture,Bookcases,1,0.1,371.27,33.75
ORD-2023-01272,2023-01-30,2023-01-31,Standard Class,CUST-0046,Consumer,Central,Michigan,Office Supplies,Binders,8,0.15,110.48,10.34
ORD-2023-01273,2023-12-07,2023-12-08,Standard Class,CUST-0381,Consumer,South,Kentucky,Technology,Laptops,5,0.0,1444.17,233.67
ORD-2023-01274,2023-10-25,2023-10-30,Second Class,CUST-0396,Consumer,East,New York,Furniture,Furnishings,1,0.3,693.62,-56.14
ORD-2023-01275,2023-10-12,2023-10-17,Standard Class,CUST-0154,Consumer,West,California,Technology,Phones,2,0.0,459.95,53.5
ORD-2023-01276,2023-07-26,2023-07-31,First Class,CUST-0109,Corporate,West,Oregon,Technology,Phones,5,0.15,500.87,50.0
ORD-2023-01277,2024-01-15,2024-01-15,First Class,CUST-0270,Consumer,West,Arizona,Furniture,Chairs,3,0.15,386.82,-7.5
ORD-2023-01278,2023-10-24,2023-10-28,Second Class,CUST-0025,Consumer,East,New York,Furniture,Chairs,7,0.15,144.29,0.78
ORD-2023-01279,2024-06-11,2024-06-15,Standard Class,CUST-0371,Consumer,Central,Texas,Technology,Laptops,1,0.1,375.62,46.99
ORD-2023-01280,2024-05-09,2024-05-15,Standard Class,CUST-0039,Corporate,West,Washington,Office Supplies,Pens,8,0.15,204.76,5.94
ORD-2023-01281,2024-01-10,2024-01-13,Standard Class,CUST-0035,Corporate,South,Kentucky,Office Supplies,Paper,5,0.1,62.12,6.27
ORD-2023-01282,2024-09-29,2024-09-29,Standard Class,CUST-0245,Home Office,South,Kentucky,Technology,Phones,7,0.0,613.43,106.88
ORD-2023-01283,2023-12-09,2023-12-09,First Class,CUST-0058,Consumer,Central,Michigan,Technology,Laptops,6,0.0,539.29,91.45
ORD-2023-01284,2023-12-31,2024-01-06,Second Class,CUST-0326,Corporate,West,Nevada,Technology,Laptops,3,0.1,1094.23,149.15
ORD-2023-01285,2023-01-30,2023-01-30,Standard Class,CUST-0376,Corporate,South,Kentucky,Office Supplies,Storage,3,0.1,48.52,3.99
ORD-2023-01286,2023-09-29,2023-10-04,Standard Class,CUST-0181,Corporate,Central,Texas,Technology,Accessories,4,0.4,444.53,-11.34
ORD-2023-01287,2023-04-16,2023-04-16,Second Class,CUST-0334,Consumer,Central,Texas,Furniture,Furnishings,8,0.0,423.92,46.52
ORD-2023-01288,2024-04-08,2024-04-12,Standard Class,CUST-0016,Consumer,East,Pennsylvania,Furniture,Furnishings,5,0.0,222.36,24.48
ORD-2023-01289,2023-12-08,2023-12-09,Standard Class,CUST-0236,Consumer,Central,Minnesota,Furniture,Tables,4,0.0,142.94,8.21
ORD-2023-01290,2024-01-03,2024-01-05,Standard Class,CUST-0351,Corporate,West,Arizona,Technology,Accessories,2,0.0,689.4,73.41
ORD-2023-01291,2024-01-12,2024-01-15,Standard Class,CUST-0168,Home Office,Central,Wisconsin,Office Supplies,Pens,4,0.2,21.04,1.21
ORD-2023-01292,2023-11-23,2023-11-26,Standard Class,CUST-0189,Home Office,West,Arizona,Technology,Networking,2,0.1,687.26,43.43
ORD-2023-01293,2024-11-16,2024-11-20,First Class,CUST-0396,Consumer,West,Washington,Office Supplies,Paper,8,0.0,260.16,57.51
ORD-2023-01294,2023-09-17,2023-09-18,Standard Class,CUST-0095,Consumer,South,Alabama,Furniture,Chairs,7,0.0,228.97,16.18
ORD-2023-01295,2023-05-19,2023-05-25,Standard Class,CUST-0130,Consumer,West,California,Office Supplies,Paper,7,0.0,110.58,16.09
ORD-2023-01296,2024-01-02,2024-01-04,Standard Class,CUST-0197,Corporate,East,Pennsylvania,Office Supplies,Binders,5,0.1,123.39,9.41
ORD-2023-01297,2023-02-22,2023-02-24,Standard Class,CUST-0261,Consumer,West,Washington,Technology,Accessories,3,,1061.53,151.84
ORD-2023-01298,2024-05-26,2024-05-30,First Class,CUST-0375,Consumer,South,Kentucky,Furniture,Bookcases,5,0.15,337.43,4.62
ORD-2023-01299,2024-11-23,2024-11-25,Standard Class,CUST-0120,Consumer,West,Arizona,Office Supplies,Storage,8,0.0,214.29,24.13
ORD-2023-01300,2023-03-25,2023-03-31,First Class,CUST-0041,Corporate,West,Nevada,Technology,Phones,3,0.0,537.33,99.3
ORD-2023-01301,2023-03-24,2023-03-29,Second Class,CUST-0338,Consumer,West,Nevada,Office Supplies,Binders,5,0.1,190.28,10.03
ORD-2023-01302,2023-12-03,2023-12-07,Standard Class,CUST-0178,Consumer,East,Ohio,Furniture,Chairs,4,0.2,341.19,-27.96
ORD-2023-01303,2024-09-02,2024-09-02,Standard Class,CUST-0324,Home Office,Central,Wisconsin,Office Supplies,Art,5,0.15,122.92,5.39
ORD-2023-01304,2024-09-21,2024-09-21,Second Class,CUST-0216,Corporate,West,Nevada,Office Supplies,Binders,3,0.0,111.14,18.54
ORD-2023-01305,2023-06-07,2023-06-09,First Class,CUST-0190,Corporate,Central,Illinois,Technology,Accessories,5,0.1,445.68,64.47
ORD-2023-01306,2024-12-03,2024-12-04,Standard Class,CUST-0197,Corporate,Central,Minnesota,Office Supplies,Binders,7,0.0,129.35,17.26
ORD-2023-01307,2023-01-01,2023-01-07,Standard Class,CUST-0093,Corporate,South,Tennessee,Furniture,Furnishings,7,0.0,584.89,42.78
ORD-2023-01308,2024-10-27,2024-10-27,First Class,CUST-0099,Home Office,Central,Michigan,Technology,Phones,3,0.15,245.1,23.43
ORD-2023-01309,2024-05-13,2024-05-14,Standard Class,CUST-0131,Corporate,South,Georgia,Technology,Laptops,3,,314.0,28.86
ORD-2023-01310,2023-06-17,2023-06-21,Standard Class,CUST-0297,Home Office,West,Nevada,Office Supplies,Storage,3,0.0,90.03,14.62
ORD-2023-01311,2024-04-23,2024-04-24,Standard Class,CUST-0117,Consumer,Central,Texas,Technology,Accessories,5,0.0,271.48,62.25
ORD-2023-01312,2023-05-29,2023-06-01,First Class,CUST-0087,Corporate,South,Tennessee,Furniture,Bookcases,5,0.0,452.76,34.93
ORD-2023-01313,2023-05-26,2023-06-01,Standard Class,CUST-0164,Consumer,East,New York,Furniture,Tables,5,0.1,383.03,-3.56
ORD-2023-01314,2023-08-22,2023-08-27,Standard Class,CUST-0019,Consumer,East,Ohio,Technology,Accessories,8,0.3,921.57,-18.62
ORD-2023-01315,2023-11-04,2023-11-09,Standard Class,CUST-0243,Corporate,South,Tennessee,Office Supplies,Pens,4,0.1,155.86,22.48
ORD-2023-01316,2024-06-01,2024-06-02,Second Class,CUST-0036,Consumer,East,New York,Technology,Networking,2,0.1,307.42,38.27
ORD-2023-01317,2023-08-29,2023-09-03,Second Class,CUST-0147,Corporate,East,New York,Furniture,Tables,5,0.2,406.72,-19.21
ORD-2023-01318,2024-07-02,2024-07-07,Standard Class,CUST-0003,Corporate,Central,Wisconsin,Furniture,Furnishings,3,0.3,349.83,-12.66
ORD-2023-01319,2023-05-29,2023-06-04,Second Class,CUST-0051,Consumer,South,Alabama,Office Supplies,Storage,8,0.15,185.6,19.4
ORD-2023-01320,2024-08-25,2024-08-31,Second Class,CUST-0132,Consumer,West,Nevada,Office Supplies,Art,5,0.15,172.26,10.3
ORD-2023-01321,2024-03-02,2024-03-06,Same Day,CUST-0292,Consumer,East,Florida,Office Supplies,Storage,5,0.15,116.83,2.12
ORD-2023-01322,2024-09-15,2024-09-18,Standard Class,CUST-0221,Consumer,East,Pennsylvania,Office Supplies,Binders,6,0.0,163.41,13.49
ORD-2023-01323,2023-08-25,2023-08-26,Second Class,CUST-0054,Consumer,Central,Illinois,Furniture,Bookcases,8,0.0,400.81,26.55
ORD-2023-01324,2023-09-15,2023-09-20,Same Day,CUST-0236,Consumer,West,Washington,Technology,Accessories,1,0.3,258.69,11.59
ORD-2023-01325,2023-08-26,2023-08-28,Standard Class,CUST-0357,Consumer,Central,Michigan,Office Supplies,Binders,2,0.15,181.88,14.81
ORD-2023-01326,2024-01-10,2024-01-10,Standard Class,CUST-0268,Consumer,South,Tennessee,Office Supplies,Binders,4,0.1,133.53,19.6
ORD-2023-01327,2024-12-15,2024-12-15,Second Class,CUST-0059,Consumer,South,Tennessee,Technology,Networking,2,0.15,276.62,22.17
ORD-2023-01328,2023-06-03,2023-06-08,Second Class,CUST-0369,Consumer,East,Florida,Office Supplies,Storage,1,0.15,133.99,6.24
ORD-2023-01329,2024-01-30,2024-02-01,Standard Class,CUST-0063,Corporate,West,Oregon,Office Supplies,Paper,6,0.2,144.99,-7.09
ORD-2023-01330,2023-06-26,2023-06-27,Second Class,CUST-0124,Corporate,East,New York,Technology,Accessories,6,0.0,464.24,86.72
ORD-2023-01331,2023-10-18,2023-10-20,Second Class,CUST-0175,Consumer,Central,Illinois,Technology,Phones,1,,604.82,122.86
ORD-2023-01332,2023-08-22,2023-08-28,Standard Class,CUST-0294,Home Office,South,Louisiana,Technology,Phones,8,0.0,438.81,55.62
ORD-2023-01333,2024-06-06,2024-06-12,Standard Class,CUST-0138,Corporate,South,Kentucky,Technology,Phones,2,0.0,215.03,55.78
ORD-2023-01334,2023-04-28,2023-05-04,Standard Class,CUST-0209,Corporate,East,Pennsylvania,Technology,Networking,4,0.15,415.41,85.11
ORD-2023-01335,2023-10-06,2023-10-06,Standard Class,CUST-0043,Consumer,Central,Michigan,Office Supplies,Storage,5,0.0,83.58,10.94
ORD-2023-01336,2023-07-30,2023-07-30,Standard Class,CUST-0138,Consumer,Central,Illinois,Office Supplies,Binders,2,0.0,171.62,14.88
ORD-2023-01337,2023-01-12,2023-01-16,Second Class,CUST-0135,Corporate,East,Massachusetts,Office Supplies,Storage,1,0.1,69.91,11.21
ORD-2023-01338,2024-09-18,2024-09-21,Second Class,CUST-0292,Corporate,South,Alabama,Technology,Networking,2,0.0,275.98,59.6
ORD-2023-01339,2024-09-30,2024-10-03,Standard Class,CUST-0255,Home Office,West,California,Office Supplies,Paper,6,0.0,114.8,13.7
ORD-2023-01340,2023-08-04,2023-08-08,Standard Class,CUST-0217,Consumer,South,Tennessee,Office Supplies,Pens,1,0.0,150.03,18.42
ORD-2023-01341,2023-09-28,2023-10-01,First Class,CUST-0263,Corporate,South,Kentucky,Office Supplies,Art,3,0.0,90.08,12.63
ORD-2023-01342,2023-11-17,2023-11-20,Standard Class,CUST-0254,Consumer,South,Kentucky,Office Supplies,Binders,6,0.0,234.4,32.17
ORD-2023-01343,2023-04-04,2023-04-09,Standard Class,CUST-0089,Home Office,East,Florida,Technology,Accessories,5,0.0,1276.47,187.73
ORD-2023-01344,2023-12-12,2023-12-16,Standard Class,CUST-0387,Consumer,Central,Michigan,Office Supplies,Storage,6,,445.38,-46.81
ORD-2023-01345,2024-11-11,2024-11-16,Standard Class,CUST-0097,Corporate,East,Ohio,Technology,Phones,1,0.1,952.56,121.64
ORD-2023-01346,2023-04-03,2023-04-04,Standard Class,CUST-0394,Corporate,Central,Wisconsin,Technology,Networking,4,0.3,496.51,-16.42
ORD-2023-01347,2024-07-19,2024-07-22,Standard Class,CUST-0275,Consumer,East,Pennsylvania,Furniture,Furnishings,7,0.0,339.25,43.45
ORD-2023-01348,2023-12-04,2023-12-10,First Class,CUST-0078,Consumer,South,Alabama,Office Supplies,Pens,8,0.0,270.88,50.68
ORD-2023-01349,2023-07-22,2023-07-22,Second Class,CUST-0097,Consumer,West,California,Office Supplies,Pens,5,0.15,95.76,15.75
ORD-2023-01350,2023-12-24,2023-12-28,Standard Class,CUST-0082,Home Office,South,Louisiana,Technology,Networking,6,0.0,527.95,98.67
